StartDate,EndDate,Duration (in seconds),ResponseId,Generic_response_W_1,Generic_response_W_2,Generic_response_W_3,Generic_wtp_W_3,Pers_response_W_1,Pers_response_W_2,Pers_response_W_3,Personality_wtp_W_3,Generic_response_S_1,Generic_response_S_2,Generic_response_S_3,Generic_wtp_S_3,Pers_response_S_1,Pers_response_S_2,Pers_response_S_3,Personality_wtp_S_3,big5_1,big5_2,big5_3,big5_4,big5_5,big5_6,big5_7,big5_8,big5_9,big5_10,big5_11,big5_12,big5_13,big5_14,big5_15,big5_16,big5_17,big5_18,big5_19,big5_20,big5_21,big5_22,big5_23,big5_24,big5_25,big5_26,big5_27,big5_28,big5_29,big5_30,big5_90,Generic_Sneaker,Generic_Weekend,Salient_Tailored_Sneaker,Salient_Tailored_Weekend,FL_32_DO,FL_50_DO,HashedID
12/4/2023 18:18,12/4/2023 18:23,251,R_3vYSSgUTY10wjAt,3,3,3,732,5,5,5,1203,3,3,3,19,3,3,3,19,6,6,2,2,2,5,2,3,2,6,4,6,6,6,5,5,1,7,6,3,4,6,6,6,3,6,3,2,3,3,6,"Looking for sneakers that are both stylish and functional? Look no further than Nike! Our sneakers are designed to take your style to the next level, no matter where you're headed. With a wide variety of colors and styles to choose from, there's a pair of Nikes that is perfect for everyone. So go ahead and step up your game with Nike sneakers!","Escape to Rome this weekend! Explore the Eternal City's ancient ruins, indulge in delicious Italian food and wine, and wander through charming cobblestone streets. Our weekend getaway package includes airfare, a centrally located hotel, and a guided tour of the Colosseum. Book now and experience the magic of Rome!","Introducing the perfect combination of style and function - the Nike Sneaker. Whether you're hitting the gym or running errands, our sneakers deliver total comfort with every step. With their sleek design and superior durability, they're the perfect choice for anyone who demands quality in their footwear. So if you're looking for a shoe that can keep up with your busy lifestyle, look no further than Nike.","Are you a meticulous planner who values organization and structure in your daily routine? Treat yourself to a weekend getaway to Rome, where you can immerse yourself in the rich history and culture of this vibrant city. Explore ancient ruins, indulge in delicious Italian cuisine, and unwind in cozy accommodations that provide the perfect balance of comfort and sophistication. With our curated itinerary and personalized recommendations, you can rest assured that every minute of your trip will be thoughtfully planned and executed to perfection. Book your weekend getaway to Rome today and experience the beauty and wonder of this timeless city.",Personality|Generic,PersonalitySneakers|GenericSneakers,ebfc6c3c8ffa5ec6536054ca5d1701e2
12/4/2023 18:16,12/4/2023 18:24,443,R_2TR9ELBM4ceuVOC,3,3,2,0,6,6,5,1213,2,1,1,60,2,2,2,60,7,3,2,7,3,1,3,7,5,5,2,3,7,3,6,1,5,2,2,3,6,6,6,3,3,6,5,5,5,1,6,"Get ready to take on any challenge and push your limits to the fullest with Nike sneakers! Engineered with the latest technology, our sneakers offer superior comfort, support and style. Whether you're hitting the gym, running your favorite trail, or just taking it easy on the weekend, Nike sneakers deliver the perfect blend of performance and style. Don't settle for less, elevate your game with Nike today! #JustDoIt #NikeSneakers","Escape to the enchanting city of Rome for a unforgettable weekend getaway. Discover the city's rich history and culture as you stroll through the charming streets, indulge in authentic Italian cuisine at local trattorias and explore breathtaking landmarks such as the Colosseum and Vatican City. Relax in luxury accommodations and let the magic of Rome enchant you. Book your weekend getaway today and experience the allure of this timeless destination. #RomeWeekendGetaway #ExploreItaly #LaDolceVita","Introducing the new Nike Sneaker- the perfect blend of comfort and style. Whether you're hitting the gym or just strolling around town, these sneakers will make you stand out in a subtle way. The sleek design and attention to detail give you an air of understated confidence that makes you feel good without drawing too much attention. So, step out in style and let your shoes do the talking with Nike Sneakers.","Escape to the captivating city of Rome and indulge in a peaceful retreat from the hustle and bustle of daily life. Discover the city's historical landmarks and breathtaking scenery at your own pace, with plenty of time to reflect and rejuvenate. Wander the charming streets, take in the stunning architecture, and savor delicious Italian cuisine. Whether you want to explore the serene countryside or simply sit back and relax in a cozy cafe, Rome offers the perfect weekend getaway for those seeking tranquility and introspection. Book your trip today and discover the quieter side of the Eternal City.",Personality|Generic,GenericSneakers|PersonalitySneakers,96df9e1589219998c0d51f225a12eee2
12/4/2023 18:23,12/4/2023 18:26,217,R_2VgNnWpHiMS21eF,6,6,6,1200,6,6,5,1200,5,4,4,45,6,6,6,60,4,7,5,7,7,7,1,5,3,2,5,3,6,3,7,7,1,5,2,1,2,6,6,5,6,3,5,3,5,1,6,"Looking for sneakers that are both stylish and functional? Look no further than Nike! Our sneakers are designed to take your style to the next level, no matter where you're headed. With a wide variety of colors and styles to choose from, there's a pair of Nikes that is perfect for everyone. So go ahead and step up your game with Nike sneakers!","Escape to the eternal city of Rome! Discover the romance and history of this iconic destination. See the sights, taste the cuisine, and immerse yourself in the culture. From Vatican City to the ancient Colosseum, there's something for everyone. Book your weekend getaway now and indulge in a little dolce vita. Don't let this opportunity pass you by. See you in Rome!","Get ready to elevate your sneaker game with the newest Nike release. It's bold, unique, and designed to make a statement. Whether you're exploring the city or hitting the gym, this sneaker will keep up with you thanks to its superior performance technology. With its sleek silhouette and eye-catching details, it's a sneaker that truly stands out from the crowd. Be the trendsetter you were born to be and grab a pair today.","Escape to the ancient city of Rome and immerse yourself in a world of art, history, and culture. Experience the vibrant and eclectic lifestyle of the city, from the exquisite cuisine to the awe-inspiring architecture. Indulge in the picturesque views of the Vatican Museums, the Colosseum, and the Spanish Steps. Wander through the charming alleyways of Trastevere, feel the sea breeze at Ostia beach, or take a romantic gondola ride through the Tiber River. Ignite your imagination, broaden your horizons, and let Rome ignite your passion for adventure. Book your perfect weekend getaway today!",Personality|Generic,GenericSneakers|PersonalitySneakers,743c4aeef0a62d5d9328925baea35f04
12/4/2023 18:23,12/4/2023 18:27,259,R_2t4lxPHVRmBoptN,5,5,5,2000,4,3,4,2000,5,5,5,123,4,3,4,74,2,5,1,4,2,5,6,4,1,4,4,1,7,5,7,4,5,7,4,3,2,2,5,4,5,3,7,1,3,2,6,"Looking for a durable, functional, and stylish pair of sneakers? Look no further than Nike! Our sneakers are designed with unbeatable comfort and support, so you can keep going and going. Whether you're going for a jog, hitting the gym, or just running errands, our sneakers will keep your feet feeling great. Shop now and experience the difference with Nike sneakers!","Escape to Rome this weekend! Explore the Eternal City's ancient ruins, indulge in delicious Italian food and wine, and wander through charming cobblestone streets. Our weekend getaway package includes airfare, a centrally located hotel, and a guided tour of the Colosseum. Book now and experience the magic of Rome!","Looking for a sneaker that's reliable, efficient, and functional, just like you? Check out our new Nike Sneaker, designed for those who value dependability above all else! With advanced cushioning technology and durable materials, these sneakers will keep up with your busy, fast-paced lifestyle, so you can always stay on top of your game. Whether you're hitting the gym or heading out for a quick run, our Nike Sneakers have got you covered. So why wait? Order your pair today and experience the perfect balance of style and substance!","Experience the beauty and history of Rome like never before with our weekend getaway package! Immerse yourself in the city's art, architecture, and culture, all while staying in luxurious accommodations. With meticulously planned tours and activities, every moment of your trip will be organized and efficient, allowing you to maximize your time in this stunning city. As a conscientious person, you value detail-oriented planning and attention to schedules, and our package delivers just that. Let us take care of all the planning so you can relax and enjoy every moment of your weekend in Rome. Book your getaway now and take the first step towards a perfectly planned and unforgettable trip.",Personality|Generic,GenericSneakers|PersonalitySneakers,fadef6e1c59b17888eb526b8568870bb
12/4/2023 18:21,12/4/2023 18:27,359,R_Ztc1EGYowWgifxn,5,4,5,1422,6,6,6,1845,6,6,6,130,5,5,5,122,2,6,3,3,5,5,3,5,3,5,5,6,5,5,5,5,3,3,5,5,3,6,6,5,5,3,5,3,5,5,6,"Introducing the ultimate pair of sneakers - Nike! With a wide range of styles and colors, there's a perfect pair for everyone. These shoes are designed to offer supreme comfort, support, and durability which makes them perfect for an active lifestyle. Whether you're a fitness enthusiast, or you're just on the lookout for some stylish shoes to pair with your favorite outfit, Nike sneakers have got you covered. Come check out our collection and see for yourself why Nike is a brand that you can always trust!","Escape to the eternal city of Rome! Discover the romance and history of this iconic destination. See the sights, taste the cuisine, and immerse yourself in the culture. From Vatican City to the ancient Colosseum, there's something for everyone. Book your weekend getaway now and indulge in a little dolce vita. Don't let this opportunity pass you by. See you in Rome!","Experience the ultimate in style, comfort, and performance with our latest Nike sneakers! Whether you're hitting the club or taking a stroll down the street, these sneakers will keep you looking and feeling great. With a sleek, modern design and a range of eye-catching colors to choose from, you'll stand out from the crowd in style. And thanks to our cutting-edge technology and high-quality materials, you'll enjoy a comfortable fit that keeps up with your active lifestyle. Don't settle for ordinary sneakers- step up your game with Nike!","Experience the vibrant nightlife, fascinating historical sites, and savory food of Rome on a weekend getaway! Explore the city's iconic landmarks and indulge in amazing Italian cuisine. With so much to see and do, you'll never want to leave this energetic and charismatic city. From bustling markets to beautiful vistas, every corner has something new and exciting waiting for you. Experience the perfect mix of adventure and relaxation on your weekend escape. Book your Rome getaway today!",Personality|Generic,GenericSneakers|PersonalitySneakers,13c3fd11811e80789e17cfb2d2e928f6
12/4/2023 18:24,12/4/2023 18:29,247,R_4PeOwo4LoTituKd,3,3,3,1406,5,5,5,1473,3,3,3,55,5,5,5,61,4,4,2,2,6,5,3,2,1,3,5,6,6,6,5,5,3,4,6,3,4,6,6,6,4,3,2,4,2,3,6,"Get ready to take on any challenge and push your limits to the fullest with Nike sneakers! Engineered with the latest technology, our sneakers offer superior comfort, support and style. Whether you're hitting the gym, running your favorite trail, or just taking it easy on the weekend, Nike sneakers deliver the perfect blend of performance and style. Don't settle for less, elevate your game with Nike today! #JustDoIt #NikeSneakers","Escape to the eternal city of Rome! Discover the romance and history of this iconic destination. See the sights, taste the cuisine, and immerse yourself in the culture. From Vatican City to the ancient Colosseum, there's something for everyone. Book your weekend getaway now and indulge in a little dolce vita. Don't let this opportunity pass you by. See you in Rome!","""Ready to own the day in style? Meet the Nike [insert sneaker name here]. The ultimate statement shoe for those who leave an impression wherever they go. With its sleek design and unparalleled comfort, you'll be the life of the party, the center of attention, and crushing your fitness goals. Whether you're hitting the town or the treadmill, the Nike [insert sneaker name here] will keep you looking and feeling fly. Get ready to turn heads and make moves - it's time to step up your sneaker game.""","Discover the vibrant city of Rome on a fantastic weekend getaway! Immerse yourself in the bustling streets and explore ancient landmarks, indulge in world-renowned cuisine at iconic trattorias, and experience the buzzing nightlife of the Italian capital. Meet new people and make memories with your travel buddy or travel solo and unlock new adventures. Whether you're interested in history, art, fashion, or just soaking up the energy of a new place, Rome will amaze and excite you at every turn. So why wait? Book your trip now and get ready to live life to the fullest in the heart of Italy!",Generic|Personality,GenericSneakers|PersonalitySneakers,0b9d3f01cfbc3566dd5641a99f089792
12/4/2023 18:11,12/4/2023 18:31,1199,R_3nCM0bBZgH4Slo4,5,5,5,1200,5,5,5,1200,5,5,5,70,5,5,5,70,5,6,2,3,6,6,3,2,2,3,6,4,6,5,5,4,2,6,5,2,3,6,6,6,5,2,3,2,3,2,6,"Introducing the ultimate pair of sneakers - Nike! With a wide range of styles and colors, there's a perfect pair for everyone. These shoes are designed to offer supreme comfort, support, and durability which makes them perfect for an active lifestyle. Whether you're a fitness enthusiast, or you're just on the lookout for some stylish shoes to pair with your favorite outfit, Nike sneakers have got you covered. Come check out our collection and see for yourself why Nike is a brand that you can always trust!","Escape to the eternal city of Rome! Discover the romance and history of this iconic destination. See the sights, taste the cuisine, and immerse yourself in the culture. From Vatican City to the ancient Colosseum, there's something for everyone. Book your weekend getaway now and indulge in a little dolce vita. Don't let this opportunity pass you by. See you in Rome!","Step up your game with Nike's latest sneaker! Designed for those who always stay ahead of the game, this shoe offers both comfort and style. With its sleek design and impressive technology, you'll feel like you can conquer anything the day throws at you. Whether you're running errands or hitting the gym, these sneakers will keep you going strong all day long. Don't settle for less, choose Nike and elevate your game!","Escape to the ancient city of Rome this weekend and surround yourself with the rich history and culture of this magnificent destination. Explore the stunning Roman ruins, indulge in delicious Italian cuisine and pamper yourself in luxurious accommodations. With a trip to Rome, you can soak up the vibrant energy of the city while taking a well-deserved break from your busy life. So why wait? Book your weekend getaway now and discover all that Rome has to offer. We guarantee that you will return home energized, enriched and inspired.",Generic|Personality,GenericSneakers|PersonalitySneakers,90dbe781670788dbdeb8d5f5dc6a0a99
12/4/2023 18:28,12/4/2023 18:31,174,R_3JpVRf0ym2RL7XV,5,5,4,1200,6,6,6,1600,5,5,5,120,6,6,6,125,3,5,2,2,5,6,2,3,2,2,6,5,6,5,6,6,1,6,6,1,3,6,6,6,6,1,3,3,2,2,6,"Looking for sneakers that are both stylish and functional? Look no further than Nike! Our sneakers are designed to take your style to the next level, no matter where you're headed. With a wide variety of colors and styles to choose from, there's a pair of Nikes that is perfect for everyone. So go ahead and step up your game with Nike sneakers!","Escape to Rome this weekend! Explore the Eternal City's ancient ruins, indulge in delicious Italian food and wine, and wander through charming cobblestone streets. Our weekend getaway package includes airfare, a centrally located hotel, and a guided tour of the Colosseum. Book now and experience the magic of Rome!","Make a statement with every step you take in the Nike sneaker. Designed with the perfect blend of comfort and style, this shoe is perfect for those who love to be out and about. With its sleek, eye-catching design and lightweight construction, you'll be the life of the party without missing a beat. Make your next move in the Nike sneaker and show the world what you're made of.","Experience the vibrant energy of Rome! Indulge in the bustling nightlife and soak up the lively culture that defines the city. From world-renowned cuisine to historic landmarks, there's never been a better time to visit the Eternal City. Make the most of your weekend with exciting activities like sightseeing tours, wine tasting, and outdoor adventures. You'll love the endless possibilities that Rome has to offer. Book your weekend getaway now and experience one of the most exhilarating cities in the world!",Personality|Generic,PersonalitySneakers|GenericSneakers,a2a30b90c504e5967e3c88c989372340
12/4/2023 18:36,12/4/2023 18:38,137,R_RyNsVNMVqqtGLex,2,1,1,404,1,1,1,399,1,1,1,10,1,1,1,10,5,3,1,2,3,2,3,2,5,2,3,5,2,6,5,3,2,5,7,6,3,6,6,6,2,5,6,1,2,3,6,"Just Do It in style with Nike Sneakers! Our collection of shoes will have you looking and feeling your best no matter what you're doing. Whether you're hitting the gym or just running errands around town, our sneakers are designed to provide maximum comfort and support. With a range of colors and styles to choose from, you're sure to find the perfect pair to fit your unique sense of style. So if you're ready to take your shoe game to the next level, lace up a pair of Nike Sneakers today! #JustDoIt","Escape to the enchanting city of Rome for a unforgettable weekend getaway. Discover the city's rich history and culture as you stroll through the charming streets, indulge in authentic Italian cuisine at local trattorias and explore breathtaking landmarks such as the Colosseum and Vatican City. Relax in luxury accommodations and let the magic of Rome enchant you. Book your weekend getaway today and experience the allure of this timeless destination. #RomeWeekendGetaway #ExploreItaly #LaDolceVita","Introducing the Nike Sneaker - the perfect shoe for those who want to stay on top of their game. With its sleek design and high-performance features, this shoe will help you conquer any challenge that comes your way. Whether you're running a marathon or simply running errands, this shoe has the support and comfort you need to get the job done. So if you're looking for a dependable companion to help you stay organized and focused, look no further than the Nike Sneaker. Get yours today and experience the power of a shoe that's designed for success.","Escape the chaos of everyday life and experience the charm of Rome on a weekend getaway. Immerse yourself in the rich history and culture of the Eternal City while enjoying luxurious accommodations and top-notch service. Explore the ancient ruins, stroll through the picturesque streets, and indulge in authentic Italian cuisine. With every detail carefully planned, your stress-free vacation awaits. Book your Conscientiousness-approved weekend getaway to Rome now!",Generic|Personality,GenericSneakers|PersonalitySneakers,c9443147c44118f77bf73118a3d4a0d8
12/4/2023 18:52,12/4/2023 18:54,156,R_10uSNkTWZ2EJ1tG,1,1,4,0,1,1,4,0,1,1,1,0,1,1,1,0,7,5,2,2,6,2,1,2,2,2,2,2,7,6,5,2,2,4,6,2,3,7,6,7,5,7,1,2,2,2,6,"Get ready to take on any challenge and push your limits to the fullest with Nike sneakers! Engineered with the latest technology, our sneakers offer superior comfort, support and style. Whether you're hitting the gym, running your favorite trail, or just taking it easy on the weekend, Nike sneakers deliver the perfect blend of performance and style. Don't settle for less, elevate your game with Nike today! #JustDoIt #NikeSneakers","Escape to the eternal city of Rome! Discover the romance and history of this iconic destination. See the sights, taste the cuisine, and immerse yourself in the culture. From Vatican City to the ancient Colosseum, there's something for everyone. Book your weekend getaway now and indulge in a little dolce vita. Don't let this opportunity pass you by. See you in Rome!","Introducing the new Nike sneaker, designed for those who let their actions speak louder than their words. This shoe embodies quiet confidence with its sleek, understated design. The performance features, such as its durable sole and breathable materials, provide the support needed to tackle any challenge. Perfect for anyone who prefers to let their success on the field or court do the talking. The Nike sneaker - for those who lead with their game.","Escape to the ancient city of Rome for a weekend of relaxation and rejuvenation. Stroll through picturesque neighborhoods, delve into the fascinating history of the Colosseum, and indulge in authentic Italian cuisine. From the peaceful tranquility of the Vatican to the breathtaking views atop the Spanish Steps, Rome offers something for every type of traveler. Take a break from the hustle and bustle of daily life and unwind in one of the city's many charming cafes. Whether you're looking for a quiet escape or a cultural adventure, Rome is the perfect destination for a weekend getaway. Book your trip today and experience the beauty of one of the world's most iconic cities.",Generic|Personality,PersonalitySneakers|GenericSneakers,69f391696ad43e5bc27a7507ff47c921
12/4/2023 18:53,12/4/2023 18:54,101,R_BPUImd8ivg4WrwB,6,6,6,1420,5,5,5,1214,3,3,3,33,4,4,4,35,6,7,1,5,7,5,3,1,1,1,6,6,7,6,7,5,1,5,5,1,7,7,6,6,7,1,1,2,2,1,6,"Introducing the ultimate pair of sneakers - Nike! With a wide range of styles and colors, there's a perfect pair for everyone. These shoes are designed to offer supreme comfort, support, and durability which makes them perfect for an active lifestyle. Whether you're a fitness enthusiast, or you're just on the lookout for some stylish shoes to pair with your favorite outfit, Nike sneakers have got you covered. Come check out our collection and see for yourself why Nike is a brand that you can always trust!","Escape to the eternal city of Rome! Discover the romance and history of this iconic destination. See the sights, taste the cuisine, and immerse yourself in the culture. From Vatican City to the ancient Colosseum, there's something for everyone. Book your weekend getaway now and indulge in a little dolce vita. Don't let this opportunity pass you by. See you in Rome!","""Step up your game with the Nike Sneaker that's always ready to go the extra mile. With its sleek design and unmatched comfort, this sneaker is the perfect fit for those who like to make a statement wherever they go. The dynamic blend of style and performance will keep your feet looking and feeling great, no matter what your next adventure holds. So why wait? Lace up and show the world what you're made of with Nike.""","Experience the vibrant energy of the Eternal City with our weekend getaway to Rome! Indulge in the bustling piazzas, savor the mouthwatering cuisine, and immerse yourself in the rich history and culture of this iconic destination. Enjoy a guided tour of the Colosseum and Vatican City, followed by a romantic stroll through the charming streets of Trastevere. Unwind with a glass of wine at a lively rooftop bar, while taking in the panoramic views of the city. With its lively atmosphere and endless opportunities for adventure, Rome is the perfect weekend escape for those who crave excitement and new experiences.'",Generic|Personality,GenericSneakers|PersonalitySneakers,e622433b49aec7aed855b4abf94d9015
